,LAT_016,LONG_017,lat,long,elevation
4611,33324480,83121936,33.535,-83.201,639.76
4612,33283572,83100469,33.468,-83.167,531.5
4613,33392901,82570428,33.651,-82.95,521.65
4614,33351860,83003366,33.584,-83.001,623.36
4615,33401198,83153912,33.667,-83.251,547.9
4616,33535008,84081990,33.885,-84.134,885.83
4617,33545086,84055330,33.901,-84.085,941.6
4618,33555002,84024507,33.918,-84.035,994.09
4619,33561889,84014702,33.934,-84.018,951.44
4620,33584282,83562131,33.968,-83.934,1062.99
4621,33495476,84051992,33.818,-84.084,816.93
4622,34015667,84052151,34.018,-84.084,1020.34
4623,33574216,83590836,33.951,-83.984,1040.03
4624,34061798,84013939,34.1,-84.018,1125.33
4625,34040068,84003693,34.067,-84.001,1135.17
4626,33584328,84063420,33.968,-84.101,915.35
4627,33580786,84015092,33.967,-84.018,1036.75
4628,33580192,84005941,33.967,-84.002,1062.99
4629,33573466,84001350,33.951,-84.0,1062.99
4630,34071147,83581509,34.117,-83.967,1256.56
4631,34062504,83585283,34.101,-83.968,1151.57
4632,33564980,84140817,33.935,-84.234,1010.5
4633,33594973,84120814,33.985,-84.2,948.16
4634,33544362,84122824,33.901,-84.201,1033.46
4635,34044213,83531050,34.068,-83.884,1030.18
4636,33573204,84021728,33.951,-84.034,951.44
4637,33573264,84021740,33.951,-84.034,951.44
4638,34030474,84033553,34.05,-84.051,997.38
4639,34025124,84014528,34.035,-84.018,1099.08
4640,34025144,84014320,34.035,-84.018,1099.08
4641,33574814,84061848,33.951,-84.101,908.79
4642,33574618,84061620,33.951,-84.1,915.35
4643,34024541,84014483,34.035,-84.018,1099.08
4644,33574539,84044612,33.951,-84.068,1003.94
4645,33584094,84011203,33.968,-84.017,1033.46
4646,33511187,84044314,33.85,-84.068,918.64
4647,34050240,83520483,34.083,-83.867,1013.78
4648,33552541,84064970,33.917,-84.101,862.86
4649,33570809,84074791,33.95,-84.118,941.6
4650,34002908,84104584,34.001,-84.168,944.88
4651,33552737,84102420,33.917,-84.167,1000.66
4652,33554216,84103412,33.918,-84.168,961.29
4653,33571353,84022842,33.95,-84.034,964.57
4654,33532780,84073828,33.884,-84.118,1007.22
4655,33583294,84000895,33.968,-84.0,1099.08
4656,33583358,84000979,33.968,-84.0,1099.08
4657,33590272,83553993,33.983,-83.918,1043.31
4658,33590312,83553888,33.983,-83.918,1043.31
4659,34015829,84062574,34.018,-84.101,1062.99
4660,33550569,84115015,33.917,-84.185,971.13
4661,33561084,84093373,33.934,-84.151,980.97
4662,33565455,84081579,33.935,-84.134,875.98
4663,33562138,84145472,33.934,-84.235,1053.15
4664,33563814,84142608,33.934,-84.234,1049.87
4665,33555134,84155364,33.918,-84.251,1069.55
4666,33572259,83593846,33.951,-83.984,1040.03
4667,33551789,84082047,33.917,-84.134,935.04
4668,33581171,83500088,33.967,-83.833,892.39
4669,33581243,83500092,33.967,-83.833,892.39
4670,33531597,84020844,33.884,-84.034,1040.03
4671,33532629,84032531,33.884,-84.051,967.85
4672,33534543,84040288,33.885,-84.067,948.16
4673,33544899,84063164,33.901,-84.101,905.51
4674,33541854,84050315,33.901,-84.083,915.35
4675,33543462,84055454,33.901,-84.085,941.6
4676,33543507,84055351,33.901,-84.085,941.6
4677,33543409,84055539,33.901,-84.085,941.6
4678,33543797,84060596,33.901,-84.1,902.23
4679,33545214,84065074,33.901,-84.101,905.51
4680,34014818,84025395,34.018,-84.035,1056.43
4681,33492150,84071339,33.817,-84.117,951.44
4682,34003685,84075605,34.001,-84.118,1062.99
4683,34024351,84035130,34.035,-84.051,1076.12
4684,34004860,83524490,34.001,-83.868,987.53
4685,33574080,83504188,33.951,-83.834,1003.94
4686,33563890,83550256,33.934,-83.917,954.72
4687,33550188,83531741,33.917,-83.884,898.95
4688,33545551,83522478,33.902,-83.867,800.52
4689,33543720,83544914,33.901,-83.901,1000.66
4690,33523412,83590319,33.868,-83.983,931.76
4691,33525973,83590452,33.868,-83.983,931.76
4692,33500129,84004666,33.833,-84.001,971.13
4693,33522600,84035090,33.867,-84.051,997.38
4694,33534488,84054592,33.885,-84.085,866.14
4695,33524653,84092118,33.868,-84.151,1066.27
4696,33533685,84093200,33.884,-84.151,918.64
4697,33563483,84102888,33.934,-84.167,987.53
4698,33534876,84084938,33.885,-84.135,889.11
4699,34052728,83595365,34.084,-83.985,1154.86
4700,33544686,84025599,33.901,-84.035,1000.66
4701,33525210,84031656,33.868,-84.05,1010.5
4702,33594351,84132996,33.985,-84.217,987.53
4703,33553878,84110200,33.918,-84.183,958.01
4704,34001724,83530981,34.0,-83.884,994.09
4705,33591806,83534020,33.984,-83.884,1158.14
4706,33562799,84062840,33.934,-84.101,862.86
4707,33534734,84040019,33.885,-84.067,948.16
4708,33533710,84014080,33.884,-84.018,1020.34
4709,34014140,84051852,34.018,-84.084,1020.34
4710,34060334,84043504,34.1,-84.068,1043.31
4711,33535744,84102298,33.885,-84.167,987.53
4712,34010897,83561723,34.017,-83.934,1122.05
4713,33493118,84033207,33.818,-84.051,954.72
4714,33550924,84085367,33.917,-84.135,925.2
4715,33582730,84074584,33.967,-84.118,938.32
4716,33590686,84081536,33.984,-84.134,977.69
4717,34002847,84104634,34.001,-84.168,944.88
4718,33533386,84045455,33.884,-84.068,941.6
4719,33550994,83563274,33.917,-83.934,974.41
4720,33564158,84023370,33.934,-84.034,958.01
4721,33561063,84015139,33.934,-84.018,951.44
4722,33501456,84054948,33.834,-84.085,856.3
4723,33574393,84021266,33.951,-84.034,951.44
4724,33573480,84020665,33.951,-84.034,951.44
4725,33573382,84021746,33.951,-84.034,951.44
4726,33573960,84020146,33.951,-84.033,974.41
4727,33573373,84021748,33.951,-84.034,951.44
4728,33532630,84050373,33.884,-84.083,898.95
4729,34034447,83510582,34.051,-83.85,921.92
4730,34023782,84045836,34.034,-84.068,1007.22
4731,34023825,84045764,34.034,-84.068,1007.22
4732,34021986,84042866,34.034,-84.067,1023.62
4733,34022054,84042823,34.034,-84.067,1023.62
4734,34032133,84023120,34.051,-84.034,1013.78
4735,34033517,84020884,34.051,-84.034,1013.78
4736,33573402,84011177,33.951,-84.017,977.69
4737,33574861,84012196,33.951,-84.017,977.69
4738,34032905,83593294,34.051,-83.984,1167.98
4739,33573787,84033783,33.951,-84.051,990.81
4740,34033103,83591996,34.051,-83.984,1167.98
4741,34033265,83593994,34.051,-83.984,1167.98
4742,33591546,84050276,33.984,-84.083,1089.24
4743,34033294,83594020,34.051,-83.984,1167.98
4744,34033067,83592126,34.051,-83.984,1167.98
4745,34032860,83593424,34.051,-83.984,1167.98
4746,33575112,84054142,33.951,-84.084,925.2
4747,34051320,83593692,34.084,-83.984,1174.54
4748,34032469,83593580,34.051,-83.984,1167.98
4749,34032592,83593500,34.051,-83.984,1167.98
4750,33580239,84054715,33.967,-84.085,921.92
4751,33570966,84005495,33.95,-84.002,1076.12
4752,33481795,84043121,33.8,-84.068,810.37
4753,33574453,83553730,33.951,-83.918,889.11
4754,34015732,84062548,34.018,-84.101,1062.99
4755,34043024,83550405,34.068,-83.917,1197.51
4756,33583648,84052238,33.968,-84.084,912.07
4757,33585134,84051207,33.968,-84.084,912.07
4758,33585522,84051600,33.968,-84.084,912.07
4759,33574851,84052020,33.951,-84.084,925.2
4760,34045736,84025002,34.068,-84.035,1043.31
4761,34000471,84042673,34.0,-84.067,1148.29
4762,33473598,83585084,33.784,-83.968,951.44
4763,33522611,84050141,33.867,-84.083,925.2
4764,33573442,84065178,33.951,-84.101,908.79
4765,33542106,84133068,33.901,-84.218,1000.66
4766,33583929,84095290,33.968,-84.151,1020.34
4767,33585415,84092433,33.968,-84.151,1020.34
4768,33575411,84060124,33.952,-84.1,915.35
4769,33574985,84061997,33.951,-84.101,908.79
4770,33574924,84061926,33.951,-84.101,908.79
4771,33574512,84061549,33.951,-84.1,915.35
4772,33574748,84061789,33.951,-84.1,915.35
4773,33575238,84055949,33.951,-84.085,961.29
4774,33575228,84055541,33.951,-84.085,961.29
4775,33574948,84055830,33.951,-84.085,961.29
4776,34080215,84025414,34.133,-84.035,1122.05
4777,33595398,84043240,33.985,-84.068,1072.83
4778,34000027,84043288,34.0,-84.068,1145.01
4779,33571780,84045584,33.95,-84.068,997.38
4780,34025183,84015307,34.035,-84.018,1099.08
4781,33553306,84021654,33.918,-84.034,990.81
4782,33534108,84065416,33.884,-84.102,971.13
4783,33535319,84082688,33.885,-84.134,885.83
4784,33464047,84021600,33.768,-84.034,813.65
4785,33553733,83570900,33.918,-83.95,1000.66
4786,33553676,83570847,33.918,-83.95,1000.66
4787,33560684,83560057,33.934,-83.933,1043.31
4788,33555554,83562674,33.918,-83.934,951.44
4789,33563529,83553345,33.934,-83.918,941.6
4790,33563385,83553274,33.934,-83.918,941.6
4791,33563322,83553205,33.934,-83.918,941.6
4792,34013051,84031627,34.018,-84.05,1125.33
4793,34010784,84032653,34.017,-84.051,1105.64
4794,33564275,83552826,33.935,-83.917,941.6
4795,33571323,83551276,33.95,-83.917,902.23
4796,33571392,83551326,33.95,-83.917,902.23
4797,34034796,83564929,34.051,-83.935,1158.14
4798,33575628,83542907,33.952,-83.901,977.69
4799,33575596,83543034,33.952,-83.901,977.69
4800,33554918,84060741,33.918,-84.1,898.95
4801,34035106,83584284,34.051,-83.968,1148.29
4802,34073615,84053804,34.118,-84.084,1059.71
4803,33583294,84000895,33.968,-84.0,1099.08
4804,34305364,83331497,34.501,-83.55,1476.38
4805,34295488,83322529,34.485,-83.534,1459.97
4806,34311603,83294434,34.517,-83.485,1351.71
4807,34311081,83324124,34.517,-83.534,1492.78
4808,34340966,83323030,34.567,-83.534,1397.64
4809,34364806,83320243,34.601,-83.533,1397.64
4810,34370818,83314454,34.617,-83.518,1318.9
4811,34423938,83342366,34.701,-83.567,1532.15
4812,34303466,83334640,34.501,-83.551,1453.41
4813,34303517,83334712,34.501,-83.551,1453.41
4814,34353375,83333358,34.584,-83.551,1400.92
4815,34341387,83321741,34.567,-83.534,1397.64
4816,34322670,83372200,34.534,-83.617,1361.55
4817,34312121,83323379,34.517,-83.534,1492.78
4818,34272534,83345800,34.451,-83.568,1250.0
4819,34290902,83330849,34.484,-83.55,1499.34
4820,34272881,83345437,34.451,-83.568,1250.0
4821,34302062,83320466,34.501,-83.533,1545.28
4822,34322232,83322071,34.534,-83.534,1473.1
4823,34404504,83315761,34.668,-83.518,1486.22
4824,34335130,83293552,34.551,-83.484,1381.23
4825,34335198,83293552,34.551,-83.484,1381.23
4826,34353541,83263123,34.584,-83.434,1512.47
4827,34415121,83250901,34.685,-83.417,1473.1
4828,34415175,83250958,34.685,-83.417,1473.1
4829,34305547,83304669,34.502,-83.501,1473.1
4830,34310703,83300259,34.517,-83.5,1597.77
4831,34324596,83272228,34.535,-83.451,1394.36
4832,34381910,83295182,34.634,-83.485,1384.51
4833,34381996,83303002,34.634,-83.501,1368.11
4834,34391530,83304611,34.65,-83.501,1512.47
4835,34394564,83281531,34.651,-83.467,1420.6
4836,34434292,83350142,34.718,-83.583,1709.32
4837,34302462,83364503,34.501,-83.601,1423.88
4838,34375890,83300385,34.618,-83.5,1410.76
4839,34281567,83374569,34.467,-83.618,1325.46
4840,34285772,83381690,34.468,-83.634,1200.79
4841,34303081,83315104,34.501,-83.518,1660.1
4842,34422494,83380744,34.701,-83.634,1410.76
4843,34395439,83281610,34.652,-83.467,1459.97
4844,34293004,83372643,34.484,-83.617,1302.49
4845,34395367,83282067,34.651,-83.467,1420.6
4846,34353469,83350733,34.584,-83.584,1263.12
4847,34313759,83290060,34.518,-83.483,1420.6
4848,34320924,83275457,34.534,-83.452,1381.23
4849,34290585,83355744,34.483,-83.585,1345.14
4850,34342394,83352287,34.567,-83.584,1450.13
4851,34423566,83240351,34.701,-83.4,1574.8
4852,34292525,83354597,34.484,-83.585,1358.27
4853,34430793,83264532,34.717,-83.435,1591.21
4854,34460054,83361992,34.767,-83.601,1692.91
4855,34170704,83482102,34.284,-83.801,1230.31
4856,34170646,83482120,34.284,-83.801,1230.31
4857,34173328,83485324,34.284,-83.801,1230.31
4858,34205485,83492229,34.335,-83.817,1240.16
4859,34222139,83483265,34.367,-83.801,1187.66
4860,34113249,83540745,34.184,-83.9,1328.74
4861,34230438,83403529,34.383,-83.668,1272.97
4862,34244910,83423214,34.401,-83.701,1200.79
4863,34281142,83493777,34.467,-83.818,1351.71
4864,34192035,83524782,34.317,-83.868,1151.57
4865,34141042,83522571,34.234,-83.867,1236.88
4866,34170135,83493043,34.283,-83.818,1246.72
4867,34203339,83505827,34.334,-83.835,1240.16
4868,34101005,83471273,34.167,-83.784,928.48
4869,34232245,83513427,34.384,-83.851,1072.83
4870,34292338,83464501,34.484,-83.768,1407.48
4871,34115100,83482214,34.185,-83.801,1017.06
4872,34104353,83545115,34.168,-83.901,1161.42
4873,34104404,83545205,34.168,-83.901,1161.42
4874,34160548,83490800,34.267,-83.817,1263.12
4875,34160627,83490858,34.267,-83.817,1263.12
4876,34160940,83490386,34.267,-83.817,1263.12
4877,34161023,83490436,34.267,-83.817,1263.12
4878,34185860,83471856,34.302,-83.784,1190.94
4879,34185842,83471950,34.302,-83.784,1190.94
4880,34225620,83423715,34.368,-83.701,1263.12
4881,34225588,83423895,34.368,-83.701,1263.12
4882,34144653,83500618,34.235,-83.834,1131.89
4883,34125623,83525185,34.202,-83.868,1105.64
4884,34093628,83553954,34.151,-83.918,1118.77
4885,34172295,83480781,34.284,-83.8,1250.0
4886,34110970,83563638,34.184,-83.934,1125.33
4887,34183765,83471726,34.301,-83.784,1220.47
4888,34195764,83450183,34.318,-83.75,1033.46
4889,34184514,83444128,34.301,-83.734,980.97
4890,34251844,83523669,34.417,-83.868,1210.63
4891,34203310,83505874,34.334,-83.835,1240.16
4892,34191970,83524832,34.317,-83.868,1151.57
4893,34272671,83475877,34.451,-83.785,1335.3
4894,34260513,83531125,34.433,-83.884,1167.98
4895,34160858,83520609,34.267,-83.867,1135.17
4896,34133144,83424212,34.218,-83.701,935.04
4897,34252449,83441136,34.417,-83.734,1076.12
4898,34231222,83400433,34.384,-83.667,1269.69
4899,34172338,83433097,34.284,-83.718,987.53
4900,34200312,83480770,34.333,-83.8,1141.73
4901,34264372,83410596,34.435,-83.683,1099.08
4902,34264686,83402762,34.435,-83.667,1236.88
4903,34100652,83570536,34.167,-83.95,1197.51
4904,34204513,83464224,34.335,-83.768,964.57
4905,34102719,84005619,34.167,-84.002,1138.45
4906,34074674,83495160,34.118,-83.818,872.7
4907,34085370,83581358,34.135,-83.967,1164.7
4908,34152804,83504768,34.251,-83.835,1227.03
4909,34191365,83483124,34.317,-83.801,1151.57
4910,34082418,83570050,34.134,-83.95,1233.6
4911,34165617,83412220,34.268,-83.684,879.27
4912,34165660,83411543,34.268,-83.684,879.27
4913,34133185,83515632,34.218,-83.852,1177.82
4914,34134022,83514104,34.218,-83.851,1145.01
4915,34134839,83512988,34.218,-83.851,1145.01
4916,34123034,83541790,34.201,-83.9,1181.1
4917,34184082,83392512,34.301,-83.651,898.95
4918,34155310,83395958,34.251,-83.652,948.16
4919,34210086,83474034,34.35,-83.784,1171.26
4920,34163129,83532297,34.268,-83.884,1145.01
4921,33164890,82583806,33.268,-82.968,570.87
4922,33204429,83055764,33.335,-83.085,429.79
4923,33201885,83044585,33.334,-83.068,442.91
4924,33174365,82465329,33.285,-82.768,456.04
4925,33211213,83034377,33.35,-83.051,446.19
4926,33204498,83041923,33.335,-83.067,449.48
4927,33062710,82573358,33.101,-82.951,357.61
4928,33130076,82584987,33.217,-82.968,439.63
4929,33215137,82480910,33.351,-82.8,383.86
4930,33152595,82512826,33.251,-82.851,413.39
4931,33151245,82452116,33.25,-82.751,344.49
4932,33200574,82483135,33.333,-82.801,396.98
4933,33201892,83005317,33.334,-83.001,482.28
4934,33243859,82492517,33.401,-82.817,518.37
4935,33261399,82504869,33.434,-82.835,439.63
4936,33191531,82514561,33.317,-82.851,488.85
4937,33201205,82511557,33.334,-82.85,403.54
4938,33104825,82565902,33.168,-82.935,446.19
4939,33071621,82585163,33.117,-82.968,318.24
4940,33160944,83003632,33.267,-83.001,485.56
4941,33132060,83042402,33.217,-83.067,570.87
4942,33123430,83061598,33.201,-83.1,541.34
4943,33102856,83071682,33.167,-83.117,590.55
4944,33154201,83040764,33.251,-83.067,416.67
4945,33241137,82521408,33.4,-82.867,456.04
4946,33104544,82575684,33.168,-82.952,357.61
4947,33161318,82525131,33.267,-82.868,485.56
4948,33243114,82531755,33.401,-82.884,547.9
4949,33141374,82513981,33.234,-82.851,416.67
4950,33112752,82565204,33.184,-82.935,462.6
4951,33231242,83013002,33.384,-83.018,482.28
4952,33173538,82555691,33.284,-82.918,515.09
4953,33175236,82551891,33.285,-82.917,479.0
4954,33171704,82564788,33.284,-82.935,518.37
4955,33514824,85124744,33.851,-85.201,1148.29
4956,33442925,85201003,33.734,-85.334,964.57
4957,33430840,85133633,33.717,-85.218,1364.83
4958,33422523,85161714,33.701,-85.267,1046.59
4959,33463453,85174761,33.768,-85.285,984.25
4960,33405300,85174894,33.668,-85.285,1433.73
4961,33454658,85132319,33.751,-85.217,1059.71
4962,33493590,85034168,33.818,-85.051,1128.61
4963,33410308,85154410,33.683,-85.251,1197.51
4964,33410585,85154374,33.683,-85.251,1197.51
4965,33470322,85094708,33.783,-85.151,1302.49
4966,33412090,85111791,33.684,-85.184,1197.51
4967,33530801,85054138,33.884,-85.084,1223.75
4968,33475190,85070710,33.785,-85.117,1158.14
4969,33451238,85132866,33.75,-85.217,1056.43
4970,33432510,85030331,33.717,-85.05,1135.17
4971,33423880,85175290,33.701,-85.285,1145.01
4972,33424287,85181594,33.701,-85.3,1112.2
4973,33441338,85202094,33.734,-85.334,964.57
4974,33455792,85192222,33.752,-85.317,994.09
4975,33484820,85163176,33.801,-85.268,1030.18
4976,33520339,85154280,33.867,-85.251,1056.43
4977,33515032,85095148,33.851,-85.151,1204.07
4978,33525768,85041448,33.868,-85.067,1227.03
4979,33502454,85092228,33.834,-85.151,1053.15
4980,33511191,85101012,33.85,-85.167,1082.68
4981,33514492,85085445,33.851,-85.135,1135.17
4982,33525080,85023940,33.868,-85.034,1272.97
4983,33541587,85024948,33.9,-85.035,1292.65
4984,33511789,85050978,33.85,-85.084,1184.38
4985,33503987,85153510,33.834,-85.251,1145.01
4986,33432791,85190933,33.717,-85.317,1003.94
4987,33474293,85160562,33.785,-85.267,1053.15
4988,33463874,85183535,33.768,-85.301,1059.71
4989,33481922,85112230,33.801,-85.184,1286.09
4990,33512707,85114884,33.851,-85.185,1062.99
4991,33512757,85145074,33.851,-85.235,1141.73
4992,33471442,85154057,33.784,-85.251,1053.15
4993,33482106,85112529,33.801,-85.184,1286.09
4994,33514809,85124820,33.851,-85.201,1148.29
4995,33434803,85064338,33.718,-85.101,1322.18
4996,33483733,85083894,33.801,-85.134,1181.1
4997,32374864,84534614,32.618,-84.885,643.04
4998,32411870,84512476,32.684,-84.851,623.36
4999,32512556,84584479,32.851,-84.968,823.49
5000,32512617,84584357,32.851,-84.968,823.49
5001,32391872,84462942,32.651,-84.767,656.17
5002,32495775,84415402,32.818,-84.685,895.67
5003,32442821,85040778,32.734,-85.067,616.8
5004,32474570,85060864,32.785,-85.1,649.61
5005,32485702,85061756,32.802,-85.1,603.67
5006,32502626,84483265,32.834,-84.801,905.51
5007,32474621,85012830,32.785,-85.017,672.57
5008,32494314,85020578,32.818,-85.033,738.19
5009,32394536,84585030,32.651,-84.968,603.67
5010,32404357,84592176,32.668,-84.984,656.17
5011,32433489,85054153,32.718,-85.084,692.26
5012,32511843,85104029,32.851,-85.168,643.04
5013,32511897,85104112,32.851,-85.168,643.04
5014,32381456,84580418,32.634,-84.967,528.22
5015,32381474,84580595,32.634,-84.967,528.22
5016,32413112,84593570,32.684,-84.984,620.08
5017,32413058,84593688,32.684,-84.984,620.08
5018,32422343,85003830,32.701,-85.001,623.36
5019,32422300,85003963,32.701,-85.001,623.36
5020,32445003,85010321,32.735,-85.017,800.52
5021,32444988,85010472,32.735,-85.017,800.52
5022,32474862,85011614,32.785,-85.017,672.57
5023,32474785,85011732,32.785,-85.017,672.57
5024,32520220,85095414,32.867,-85.152,688.98
5025,32515684,85093369,32.852,-85.151,597.11
5026,32514269,85082187,32.851,-85.134,728.35
5027,32383062,84571144,32.634,-84.95,544.62
5028,32484842,85011612,32.801,-85.017,718.5
5029,32385344,85031486,32.635,-85.05,626.64
5030,32511134,84531118,32.85,-84.884,879.27
5031,32500294,84590884,32.833,-84.984,748.03
5032,32484244,84560128,32.801,-84.933,748.03
5033,32480576,84574852,32.8,-84.951,797.24
5034,32414542,84544716,32.685,-84.901,600.39
5035,32421040,84572854,32.7,-84.951,600.39
5036,32400390,84495739,32.667,-84.818,643.04
5037,32392800,84481321,32.651,-84.8,688.98
5038,32391512,84443210,32.65,-84.734,698.82
5039,32391432,84432233,32.65,-84.717,695.54
5040,32365072,84415276,32.601,-84.685,610.24
5041,32452674,84515428,32.751,-84.852,708.66
5042,32425295,84452610,32.701,-84.751,728.35
5043,32431923,84485385,32.717,-84.801,675.85
5044,32463180,84465599,32.768,-84.768,787.4
5045,32440614,84510262,32.734,-84.85,626.64
5046,32435026,84491250,32.718,-84.817,656.17
5047,32443562,84432812,32.734,-84.717,744.75
5048,32470103,84493853,32.783,-84.818,823.49
5049,32472922,84503930,32.784,-84.834,767.72
5050,32473386,84505618,32.784,-84.835,774.28
5051,32481659,84463936,32.8,-84.768,780.84
5052,32480622,84465350,32.8,-84.768,780.84
5053,32481724,84454039,32.8,-84.751,800.52
5054,32481486,84445114,32.8,-84.735,889.11
5055,32480547,84551912,32.8,-84.917,780.84
5056,32410009,85003142,32.683,-85.001,570.87
5057,32423038,84521167,32.701,-84.867,636.48
5058,32371052,84592925,32.617,-84.984,597.11
5059,32495739,84503706,32.818,-84.834,889.11
5060,32492874,85024372,32.817,-85.035,738.19
5061,32474478,84464450,32.785,-84.768,849.74
5062,32472968,84462450,32.784,-84.767,823.49
5063,32461046,84512336,32.767,-84.851,685.7
5064,32501269,85065763,32.834,-85.102,669.29
5065,32394579,84474538,32.651,-84.785,688.98
5066,34172270,83044515,34.284,-83.068,807.09
5067,34171993,83034503,34.284,-83.051,889.11
5068,34214065,82571555,34.351,-82.95,807.09
5069,34224627,82562482,34.368,-82.934,748.03
5070,34230589,82562662,34.383,-82.934,669.29
5071,34161329,82522953,34.267,-82.867,666.01
5072,34190438,82483226,34.317,-82.801,620.08
5073,34141075,82595517,34.234,-82.985,738.19
5074,34192904,82472981,34.317,-82.784,541.34
5075,34145337,83025492,34.235,-83.035,767.72
5076,34191387,82490346,34.317,-82.817,626.64
5077,34184572,82511490,34.301,-82.85,666.01
5078,34144862,82561147,34.235,-82.934,705.38
5079,34153895,82565856,34.251,-82.935,672.57
5080,34173987,83005702,34.284,-83.002,813.65
5081,34174074,83011354,34.284,-83.017,787.4
5082,34133093,82590686,34.218,-82.984,692.26
5083,34131704,82585883,34.217,-82.968,692.26
5084,34172270,83010555,34.284,-83.017,787.4
5085,34162503,83034658,34.267,-83.051,787.4
5086,34172173,83034384,34.284,-83.051,889.11
5087,34232533,83023624,34.384,-83.034,836.61
5088,34251473,83051093,34.417,-83.084,790.68
5089,34260193,83023209,34.433,-83.034,757.87
5090,34261291,83023656,34.434,-83.034,777.56
5091,34235143,82572408,34.385,-82.951,725.07
5092,34272409,83013037,34.451,-83.018,695.54
5093,34143656,82564783,34.234,-82.935,698.82
5094,34222802,83034906,34.367,-83.051,912.07
5095,34163151,82582823,34.268,-82.967,705.38
5096,34273482,83022886,34.451,-83.034,754.59
5097,34282596,83032944,34.467,-83.051,787.4
5098,34155936,82575832,34.252,-82.952,702.1
5099,33114132,85012907,33.184,-85.017,715.22
5100,33132049,85014015,33.217,-85.018,728.35
5101,33164130,85060489,33.268,-85.1,705.38
5102,33171996,85051420,33.284,-85.084,711.94
5103,33173148,85045624,33.284,-85.068,800.52
5104,33090367,85142259,33.15,-85.234,718.5
5105,33232799,85103032,33.384,-85.168,994.09
5106,33183909,85111482,33.301,-85.184,882.55
5107,33204221,85042744,33.335,-85.067,698.82
5108,33230960,85032786,33.384,-85.051,705.38
5109,33120669,85065976,33.2,-85.102,718.5
5110,33152026,85070004,33.251,-85.117,728.35
5111,33183999,85061659,33.301,-85.1,688.98
5112,33164857,85071020,33.268,-85.117,688.98
5113,33235892,85094352,33.385,-85.151,958.01
5114,33224274,85075242,33.368,-85.118,892.39
5115,33235604,85114232,33.385,-85.185,990.81
5116,33235308,85124532,33.385,-85.201,1056.43
5117,33202684,85141730,33.334,-85.234,1033.46
5118,33202659,85133684,33.334,-85.218,925.2
5119,33173476,85121450,33.284,-85.2,915.35
5120,33123103,85080232,33.201,-85.133,734.91
5121,33163936,85084077,33.268,-85.134,731.63
5122,33171237,85004068,33.284,-85.001,784.12
5123,33145301,85132514,33.235,-85.217,889.11
5124,33164026,85135415,33.268,-85.218,866.14
5125,33151137,84580375,33.25,-84.967,662.73
5126,33213708,85071747,33.351,-85.117,800.52
5127,33232886,85101117,33.384,-85.167,990.81
5128,33205419,85082091,33.335,-85.134,833.33
5129,33124204,84593188,33.201,-84.984,780.84
5130,33114135,85012996,33.184,-85.017,715.22
5131,33132053,85014098,33.217,-85.018,728.35
5132,33210840,85103163,33.35,-85.168,1020.34
5133,33212502,85002544,33.351,-85.001,797.24
5134,33215904,85112436,33.352,-85.184,1046.59
5135,33142763,85003546,33.234,-85.001,705.38
5136,33140790,84591525,33.234,-84.984,692.26
5137,33215625,84173486,33.352,-84.284,895.67
5138,33225595,84074018,33.368,-84.118,872.7
5139,33281556,84093988,33.467,-84.151,761.15
5140,33312550,84114048,33.517,-84.184,803.81
5141,33290430,83572901,33.483,-83.951,620.08
5142,33253112,84085625,33.418,-84.135,810.37
5143,33223993,84081916,33.368,-84.134,826.77
5144,33195190,84071964,33.318,-84.117,705.38
5145,33194231,84071815,33.318,-84.117,705.38
5146,33211044,84072982,33.35,-84.117,797.24
5147,33244053,84094018,33.401,-84.151,866.14
5148,33310393,84144265,33.517,-84.235,734.91
5149,33324845,84164250,33.535,-84.268,784.12
5150,33185054,84070321,33.301,-84.117,659.45
5151,33190102,84065641,33.317,-84.102,675.85
5152,33264275,83571692,33.435,-83.95,662.73
5153,33223459,84135681,33.368,-84.218,859.58
5154,33275122,84151112,33.451,-84.25,898.95
5155,33333132,84121094,33.551,-84.2,741.47
5156,33342146,84114264,33.567,-84.185,741.47
5157,33310386,84164008,33.517,-84.268,787.4
5158,33331713,84105977,33.55,-84.168,764.44
5159,33323958,84135919,33.534,-84.218,813.65
5160,33323660,84161340,33.534,-84.267,793.96
5161,33312672,84052151,33.517,-84.084,672.57
5162,33314641,84074526,33.518,-84.118,771.0
5163,33285721,84070764,33.468,-84.117,774.28
5164,33290812,84055737,33.484,-84.085,675.85
5165,33312647,84100483,33.517,-84.167,728.35
5166,33280552,84113904,33.467,-84.184,803.81
5167,33281563,84102553,33.467,-84.167,813.65
5168,33341473,84140794,33.567,-84.234,771.0
5169,33235593,84031447,33.385,-84.05,741.47
5170,33292000,84024405,33.484,-84.035,705.38
5171,33233620,84040282,33.384,-84.067,771.0
5172,33241378,84062001,33.4,-84.101,754.59
5173,33253860,84105372,33.418,-84.168,859.58
5174,33230571,84020538,33.383,-84.033,675.85
5175,33282794,84075664,33.467,-84.118,784.12
5176,33274584,84123673,33.451,-84.201,810.37
5177,33231672,84093326,33.384,-84.151,803.81
5178,33302147,84135185,33.501,-84.218,725.07
5179,33223082,84175168,33.368,-84.285,853.02
5180,33222931,84175128,33.367,-84.285,866.14
5181,33285296,84033783,33.468,-84.051,629.92
5182,33234088,84151054,33.384,-84.25,780.84
